
-77.370461	5.791989
-77.370461	5.669954
-77.436172	5.61363
-77.525352	5.526797
-77.501883	5.515063
-77.469028	5.33905
-77.447906	5.008146
-77.391582	4.764075
-77.358726	4.632653
-77.370461	4.477761
-77.45964	4.290015
-77.492496	4.102268
-77.45964	3.935643
-77.41505	3.858197
-77.325871	3.858197
-77.084147	3.902787
-76.950377	3.956764
-77.060678	3.747896
-77.138124	3.682184
-77.227304	3.548415
-77.370461	3.405258
-77.480762	3.294957
-77.534739	3.161187
-77.635653	3.06262
-77.680243	2.907729
-77.767076	2.717635
-77.856255	2.663658
-78.032268	2.607334
-78.154303	2.619068
-78.384293	2.574478
-78.461739	2.562744
-78.583774	2.398466
-78.637751	2.252962
-78.682341	2.121539
-78.66122	1.931445
-78.628364	1.832878
-78.628364	1.800023
-78.715197	1.800023
-78.825498	1.743699
-78.968655	1.633397
-78.992124	1.612276
-78.992124	1.478506
-78.924065	1.412795
-78.881822	1.377592

-78.870088	1.377592
-78.89121	1.311881
-79.001511	1.234435
-79.189258	1.1124
-79.433329	1.013833
-79.585873	0.901185
-79.642197	0.812005
-79.829944	0.823739

-75.671352	10.016292
-75.683086	9.908338
-75.683086	9.809771
-75.683086	9.666614
-75.69482	9.546925
-75.826243	9.436624
-75.981134	9.415503
-76.147759	9.349791
-76.246327	9.197247
-76.344894	8.988379
-76.544375	8.847568
-76.720387	8.725533
-76.884666	8.650434
-76.908134	8.540133
-76.840076	8.4533
-76.764977	8.420444
-76.764977	8.385242
-76.764977	8.211576
-76.753243	8.056685
-76.786099	7.981586
-76.8964	7.936996
-76.962111	7.981586
-76.98558	8.145865
-77.051291	8.211576
-77.138124	8.342999
-77.248425	8.462687
-77.349339	8.540133
-77.41505	8.650434
-77.447906	8.659822
-77.569942	8.781857

-71.317973	10.114859
-71.195937	9.938847
-71.109104	9.711204
-71.064515	9.481214
-71.064515	9.32867
-71.085636	9.218368
-71.261649	9.065824
-71.493985	9.021234
-71.616021	9.044703
-71.669998	9.251224
-71.803768	9.492948
-71.93519	9.600903
-71.97978	9.720591
-72.012636	9.875482

-81.803632	7.707007
-81.759042	7.695272
-81.76843	7.707007
-81.878731	7.584971
-81.890465	7.432427
-81.747308	7.298657
-81.726187	7.486404
-81.714452	7.683538
-81.803632	7.707007

-83.235202	10.114859
-83.038067	9.896604
-82.817465	9.732325
-82.718898	9.678348

-82.718898	9.678348
-82.641452	9.657227
-82.474827	9.535191
-82.37626	9.32867
-82.254224	9.262958
-82.221369	9.316935
-82.155657	9.32867
-82.155657	9.176125
-82.167392	9.011847
-81.935055	9.000113
-81.735574	9.011847
-81.526706	8.86869
-81.284982	8.835834
-81.040911	8.86869
-80.897754	8.955523
-80.733475	9.044703
-80.533994	9.086946
-80.325126	9.176125
-80.092789	9.32867
-80.038812	9.251224
-80.038812	9.065824

-79.907389	8.429832
-80.160847	8.298409
-80.33686	8.253819
-80.435427	8.166986
-80.468283	8.002708
-80.390837	7.871285
-80.259415	7.728128
-80.137379	7.629561
-80.083402	7.486404
-80.203091	7.432427
-80.357982	7.310391
-80.557463	7.223559
-80.766331	7.211824
-80.921222	7.223559
-80.930609	7.310391
-80.954078	7.420693
-80.954078	7.51926
-81.019789	7.629561
-81.064379	7.772718
-81.17468	7.793839
-81.207536	7.683538
-81.228657	7.596705
-81.362427	7.641295
-81.482116	7.772718
-81.592417	7.871285
-81.669862	8.014442
-81.681597	8.014442
-81.693331	8.035563
-81.76843	8.145865
-81.956176	8.188108
-82.188513	8.265553
-82.364526	8.277287
-82.463093	8.331265
-82.617984	8.319531
-82.751753	8.342999
-82.883176	8.319531
-82.916032	8.232698
-82.927766	8.134131
-82.972356	8.113009
-83.026333	8.310143

-83.026333	8.310143
-83.082657	8.354733
-83.1249	8.40871
-83.157756	8.605844
-83.345503	8.704411
-83.479272	8.716146
-83.390093	8.561255
-83.368971	8.474422
-83.544984	8.495543
-83.720996	8.6387
-83.699875	8.8241
-83.720996	9.110414
-83.986189	9.295814
-84.239647	9.436624
-84.394538	9.525804
-84.558817	9.579781
-84.647996	9.678348
-84.701973	9.875482
-84.791153	9.938847

-85.176034	10.016292
-85.044611	9.983437
-84.967166	9.863748
-85.021143	9.753447
-85.098589	9.645492
-85.232358	9.765181
-85.396637	9.863748
-85.551528	9.875482
-85.694685	9.962315

-79.829944	0.823739
-80.071668	0.746294
-80.104523	0.570281
-80.071668	0.359066
-80.059934	0.171319

-91.383413	0.147851
-91.371679	0.103261

-91.52657	-0.05163
-91.493714	0.037549
-91.406881	0.114995
-91.383413	0.147851

-157.343561	2.013585
-157.308359	2.034706
-157.287237	1.978382
-157.254381	1.968995
-157.198057	1.912671
-157.18867	1.814104
-157.14408	1.769514
-157.045513	1.71319
-157.010311	1.656866
-156.989189	1.591154
-157.111225	1.602888
-157.266116	1.62401
-157.364683	1.680334
-157.421007	1.701455
-157.430394	1.769514
-157.421007	1.778901
-157.331827	1.769514
-157.287237	1.814104
-157.275503	1.868081
-157.298971	1.924405
-157.343561	1.968995
-157.343561	1.990116
-157.343561	2.013585

-162.079475	5.937493
-162.06774	5.958614
-162.056006	5.949227
-162.079475	5.892903
-162.079475	5.937493

-176.564141	0.227643
-176.552407	0.173666
-176.552407	0.183053
-176.564141	0.227643
-176.552407	0.173666
-176.552407	0.183053
-176.564141	0.227643

170.8848	8.861649
170.950511	8.849915
170.950511	8.828794
170.962245	8.807672
171.006835	8.795938
171.072547	8.763082
171.117137	8.718493
171.171114	8.643394
171.171114	8.554214
171.149992	8.511971
171.105402	8.479115
171.060813	8.500237
170.995101	8.554214
170.938777	8.58707
170.894187	8.652781
170.861332	8.718493
170.84021	8.763082
170.84021	8.81706
170.828476	8.849915
170.851944	8.861649
170.8848	8.861649

172.860835	1.891549
172.881957	1.879815
172.881957	1.868081
172.926546	1.835225
172.959402	1.724924
172.959402	1.602888
172.971136	1.501974
173.015726	1.415142
173.048582	1.325962
173.048582	1.281372
172.959402	1.269638
172.905425	1.358818
172.905425	1.447997
172.905425	1.53483
172.905425	1.635744
172.881957	1.769514
172.860835	1.868081
172.860835	1.891549

163.112082	5.364865
163.133203	5.353131
163.133203	5.332009
163.058105	5.308541
163.001781	5.296807
162.990047	5.341397
163.013515	5.364865
163.067492	5.364865
163.112082	5.364865

166.909261	9.288773
166.942117	9.309895
166.953851	9.277039
167.031297	9.277039
167.087621	9.265305
167.162719	9.265305
167.240165	9.255918
167.317611	9.309895
167.395056	9.333363
167.439646	9.300508
167.505357	9.169085
167.582803	9.070518
167.639127	8.993072
167.660248	8.894505
167.671983	8.784204
167.627393	8.697371
167.561681	8.741961
167.538213	8.849915
167.505357	8.939095
167.463114	8.993072
167.3622	9.079905
167.240165	9.157351
167.141598	9.157351
167.087621	9.169085
166.998441	9.190206
166.899874	9.255918
166.88814	9.300508
166.909261	9.288773

169.549451	5.993817
169.537717	6.003204
169.493127	5.993817
169.493127	6.014938
169.549451	5.993817
169.549451	5.993817

152.126547	7.115604
152.171137	7.139072
152.150015	7.127338
152.138281	7.115604
152.126547	7.115604

153.661377	5.606589
153.640255	5.651179
153.684845	5.639445
153.717701	5.606589
153.705967	5.585468
153.673111	5.585468
153.661377	5.606589

158.286989	7.005303
158.331579	6.995916
158.387903	6.939591
158.39729	6.87388
158.387903	6.841024
158.343313	6.841024
158.277602	6.87388
158.254133	6.939591
158.265867	6.984181
158.286989	7.005303

134.729458	7.664764
134.738845	7.699966
134.738845	7.62252
134.738845	7.512219
134.70599	7.390184
134.628544	7.357328
134.595688	7.455895
134.607422	7.577931
134.628544	7.610786
134.694255	7.655376
134.729458	7.664764

138.240323	9.584475
138.240323	9.57274
138.273179	9.57274
138.282566	9.528151
138.240323	9.507029
138.216855	9.539885
138.240323	9.584475

123.368429	10.215773
123.246394	9.98813
123.192416	9.844973
123.180682	9.725285
123.168948	9.605596
123.192416	9.462439
123.237006	9.342751
123.225272	9.136229
123.058647	9.037662
122.903756	9.190206
122.793454	9.354485
122.673766	9.408462
122.539996	9.528151
122.429695	9.704163
122.486019	9.94354
122.563465	9.964662

125.687102	10.161796
125.698836	9.997518
125.719958	9.856708
125.687102	9.812118
125.654246	9.94354

126.018006	9.997518
126.071983	9.901297
126.107186	9.868442
126.116573	9.790996
126.071983	9.812118
126.006272	9.889563
126.018006	9.997518

123.699333	10.020986
123.633621	9.889563
123.544442	9.692429
123.490464	9.518763
123.413019	9.462439
123.368429	9.659573
123.368429	9.856708

123.833102	9.844973
123.833102	9.868442
123.88708	9.877829
123.985647	9.955275

124.572355	10.020986
124.572355	9.901297
124.5395	9.844973
124.548887	9.737019
124.504297	9.671308
124.393996	9.638452
124.250839	9.593862
124.107682	9.605596
123.976259	9.61733
123.908201	9.683042
123.854224	9.779262
123.833102	9.844973

125.42191	9.713551
125.410176	9.746406
125.454765	9.746406
125.499355	9.746406
125.597922	9.737019
125.654246	9.638452
125.719958	9.561006
125.851381	9.495295
125.928826	9.396728
126.02974	9.277039
126.128307	9.265305
126.205753	9.124495
126.316054	8.894505
126.327788	8.795938
126.238608	8.697371
126.161163	8.58707
126.194019	8.554214
126.337175	8.479115
126.34891	8.258513
126.426355	8.181067
126.438089	7.995667
126.447477	7.85251
126.515535	7.721088
126.581246	7.491098
126.581246	7.324472
126.569512	7.14846
126.482679	7.017037
126.370031	6.96306
126.283198	6.819903
126.271464	6.587566
126.271464	6.366964
126.149429	6.477265
126.083717	6.709602
126.071983	6.995916
125.973416	7.139072
125.89597	7.315085
125.818525	7.357328
125.731692	7.270495
125.675368	7.19305
125.576801	7.038159
125.4665	6.852759
125.42191	6.611035
125.543945	6.488999
125.642512	6.301252
125.708224	6.08065
125.698836	5.970349
125.565067	5.76148
125.475887	5.594855
125.344464	5.672301
125.28814	5.892903
125.278753	6.014938
125.123862	5.904637
124.936115	5.871781
124.76949	5.916371
124.572355	6.014938
124.372874	6.12524
124.229718	6.289518
124.13115	6.444409
124.107682	6.632156
124.053705	6.787047
124.009115	7.017037
124.086561	7.106217
124.217983	7.303351
124.217983	7.446508
124.074826	7.62252
123.865958	7.786799
123.699333	7.85251
123.56791	7.840776
123.511586	7.721088
123.424753	7.566196
123.413019	7.467629
123.389551	7.467629
123.290983	7.533341
123.192416	7.533341
123.192416	7.664764
123.082115	7.566196
122.948346	7.446508
122.927224	7.390184
122.91549	7.336207
122.849778	7.500485
122.805189	7.709353
122.662032	7.709353
122.528262	7.566196
122.450817	7.479364
122.385105	7.303351
122.319394	7.160194
122.230214	6.939591
122.119913	6.906736
122.009612	6.930204
121.9439	7.127338
122.000224	7.282229
122.07767	7.533341
122.110525	7.688232
122.152768	7.840776
122.331128	8.040257
122.518875	8.0825
122.673766	8.12709
122.903756	8.192801
122.96008	8.35708
123.091503	8.488503
123.279249	8.58707
123.389551	8.709105
123.47873	8.676249
123.743923	8.577682
123.833102	8.345346
123.743923	8.061379
123.732188	8.016789
123.908201	8.094234
124.13115	8.192801
124.274307	8.488503
124.462054	8.58707
124.593477	8.533093
124.692044	8.652781
124.727247	8.849915
124.814079	8.960217
124.936115	8.927361
125.025295	8.882771
125.112128	8.939095
125.245897	9.004806
125.37732	8.948482
125.4665	9.025928
125.487621	9.169085
125.487621	9.277039
125.475887	9.333363
125.454765	9.462439
125.42191	9.605596
125.42191	9.671308
125.42191	9.713551

121.833599	6.632156
121.932166	6.709602
122.065936	6.709602
122.253682	6.64389
122.30766	6.587566
122.176237	6.456143
122.000224	6.432675
121.89931	6.533589
121.833599	6.632156

120.951189	5.871781
120.951189	5.937493
120.984045	6.003204
121.10608	6.03606
121.204647	6.014938
121.347804	5.970349
121.42525	5.949227
121.347804	5.815457
121.183526	5.892903
121.049756	5.860047
120.951189	5.871781

119.967865	5.186506
120.0899	5.254564
120.221323	5.221708
120.254179	5.144263
120.13449	5.099673

121.115467	1.325962
121.204647	1.314228
121.314948	1.314228
121.446371	1.302493
121.481574	1.203926
121.601262	1.103013
121.735032	1.081891
121.89931	1.114747
122.009612	1.114747
122.152768	1.103013
122.26307	1.070157
122.417961	1.070157
122.584586	1.025567
122.662032	0.948121
122.748865	0.927
122.861513	0.88241
122.96008	0.894144
123.091503	0.959856
123.246394	0.980977
123.457609	0.948121
123.621887	0.927
123.788513	0.903532
123.908201	0.894144
124.164006	0.959856
124.274307	1.058423
124.40573	1.213314
124.548887	1.347083
124.692044	1.436263
124.837548	1.62401
125.025295	1.724924
125.135596	1.71319
125.177839	1.656866
125.213041	1.513709
125.189573	1.370552
125.10274	1.203926
124.957236	1.037301
124.804692	0.88241
124.626333	0.638339
124.45032	0.483448
124.262573	0.361413
124.020849	0.361413
123.7979	0.316823
123.556176	0.305089
123.389551	0.305089
123.192416	0.438858
122.903756	0.492835
122.760599	0.50457
122.59632	0.50457
122.363984	0.483448
122.152768	0.45998
121.922779	0.41539
121.767887	0.492835
121.624731	0.50457
121.547285	0.45998
121.368926	0.516304
121.282093	0.50457
121.127202	0.41539
120.906599	0.427124
120.697731	0.45998
120.49825	0.45998
120.331624	0.272233
120.188467	0.028162

119.956131	0.471714
120.057045	0.682929
120.13449	0.760375
120.265913	0.903532
120.343359	0.903532
120.474781	0.79323
120.608551	0.816699
120.772829	1.004445
120.817419	1.236782
120.927721	1.302493
121.049756	1.325962
121.115467	1.325962

125.433644	3.717387
125.454765	3.717387
125.520477	3.661063
125.576801	3.541374
125.597922	3.473316
125.642512	3.353627
125.543945	3.541374
125.4665	3.639941
125.433644	3.717387

126.768993	4.536432
126.834705	4.536432
126.86756	4.447253
126.86756	4.348685
126.891029	4.247772
126.879294	4.071759
126.82297	4.027169
126.813583	4.203182
126.780727	4.402663
126.768993	4.536432

128.557282	2.654271
128.590137	2.588559
128.644114	2.522848
128.667583	2.433668
128.655849	2.299898
128.655849	2.299898
128.611259	2.201331
128.524426	2.055828
128.336679	2.055828
128.303823	2.189597
128.280355	2.311633
128.292089	2.445402
128.381269	2.555703
128.500957	2.654271

127.937717	2.222453
127.961185	2.234187
128.015163	2.213066
128.026897	2.112152
127.949451	1.978382
127.872006	1.912671
127.862618	1.846959
127.937717	1.778901
128.005775	1.570033
128.026897	1.415142
128.005775	1.269638
127.949451	1.192192
127.785173	1.025567
127.639669	0.927
127.651403	0.88241
127.79456	0.849554
127.904861	0.97159
128.059752	1.081891
128.148932	1.248516
128.238112	1.415142
128.40239	1.513709
128.601871	1.525443
128.655849	1.480853
128.723907	1.325962
128.723907	1.093625
128.601871	0.992711
128.44698	0.88241
128.324945	0.804964
128.324945	0.736906
128.512692	0.614871
128.634727	0.549159
128.667583	0.41539
128.723907	0.337944
128.834208	0.260499
128.667583	0.251111
128.500957	0.349678
128.226378	0.406002
128.038631	0.471714
127.949451	0.361413
127.92833	0.061018

127.74997	-0.269886
127.717115	0.093873
127.695993	0.293354
127.597426	0.537425
127.597426	0.760375
127.552836	0.927
127.475391	0.992711
127.376823	1.147602
127.397945	1.335349
127.419066	1.347083
127.463656	1.513709
127.552836	1.778901
127.651403	1.95726
127.827416	2.133273
127.937717	2.222453

109.965654	1.835225
110.108811	1.778901
110.219112	1.75778
110.329413	1.769514
110.451449	1.790635
110.540628	1.75778
110.660317	1.680334
110.815208	1.635744
110.916122	1.635744
111.0804	1.602888
111.12499	1.602888
111.136724	1.614623
111.157846	1.736658
111.21417	1.856347
111.223557	1.924405
111.223557	1.95726
111.247026	2.034706
111.291615	2.133273
111.268147	2.245921
111.247026	2.323367
111.333859	2.389078
111.455894	2.356222
111.479362	2.323367
111.479362	2.532235
111.479362	2.588559
111.512218	2.666005
111.577929	2.764572
111.643641	2.842017
111.721086	2.898341
111.831388	2.910076
111.920567	2.919463
112.019134	2.919463
112.09658	2.954665
112.084846	2.964053
112.084846	2.964053
112.117701	2.975787
112.18576	2.987521
112.251471	2.987521
112.373506	2.987521
112.526051	3.020377
112.648086	3.020377
112.770122	3.032111
112.868689	3.086088
112.990724	3.208124
113.06817	3.285569
113.145615	3.39587
113.199592	3.463929
113.267651	3.52964
113.321628	3.595351
113.377952	3.705653
113.443663	3.806567
113.509375	3.884012
113.58682	3.949724
113.640797	3.982579
113.729977	4.060025
113.807423	4.13747
113.863747	4.238384
113.90599	4.280627
113.941192	4.348685
113.962314	4.426131
113.974048	4.480108
113.983435	4.54582
113.983435	4.569288
114.006904	4.59041

114.006904	4.59041
114.018638	4.613878
114.039759	4.623265
114.105471	4.634999
114.204038	4.679589
114.293218	4.679589
114.382397	4.691323
114.46923	4.712445
114.603	4.78989
114.725035	4.888458
114.811868	4.965903
114.901048	5.031615
114.955025	5.076204
114.978493	5.022227
114.999615	4.944782
115.055939	4.933047
115.088795	4.933047
115.133385	4.944782
115.175628	4.944782
115.220217	4.933047
115.243686	4.933047

115.243686	4.933047
115.276542	4.933047
115.353987	4.944782
115.44082	5.010493
115.53	5.144263
115.562855	5.186506
115.464288	5.24283
115.419698	5.353131
115.497144	5.475166
115.583977	5.508022
115.661422	5.496288
115.771724	5.508022
115.884372	5.639445
116.00406	5.782602
116.060384	5.904637
116.104974	5.993817
116.114362	6.092384
116.215276	6.214419
116.292721	6.289518
116.36782	6.390432
116.435878	6.444409
116.513324	6.521855
116.567301	6.5993
116.633012	6.718989
116.665868	6.841024
116.743313	6.951326
116.787903	6.939591
116.799638	6.895002
116.799638	6.82929
116.799638	6.697867
116.766782	6.5993
116.766782	6.542976
116.844227	6.632156
116.909939	6.709602
116.963916	6.787047
117.031974	6.930204
117.163397	6.930204
117.207987	6.87388
117.252577	6.754192
117.297167	6.620422
117.351144	6.575832
117.416855	6.542976
117.494301	6.5993
117.571746	6.533589
117.637458	6.477265
117.67266	6.444409
117.705516	6.324721
117.714903	6.235541
117.660926	6.158095
117.660926	6.026673
117.67266	5.916371
117.705516	5.892903
117.771227	5.925759
117.836939	5.916371
117.935506	5.970349
118.03642	5.970349
118.090397	5.883516
118.08101	5.782602
118.003564	5.71689
118.045807	5.672301
118.134987	5.672301
118.245288	5.773214
118.343855	5.749746
118.46589	5.695769
118.609047	5.585468
118.754551	5.484554
118.907095	5.430576
119.019744	5.409455
119.139432	5.374252
119.249733	5.296807
119.273202	5.209974
119.228612	5.120794
119.052599	5.055083
118.930564	4.977637
118.742817	4.900192
118.641903	4.888458
118.543336	4.867336
118.400179	4.944782
118.268756	4.87907
118.245288	4.757035
118.257022	4.700711
118.289878	4.646734
118.400179	4.54582
118.477625	4.524698
118.576192	4.458987
118.59966	4.390929
118.489359	4.369807
118.355589	4.348685
118.245288	4.292361
118.146721	4.27124
118.045807	4.22665
117.926118	4.238384
117.836939	4.27124
117.726637	4.348685
117.705516	4.336951
117.67266	4.247772
117.660926	4.193794

117.660926	4.193794
117.660926	4.160939
117.637458	4.125736
117.550625	4.071759
117.449711	4.048291
117.595215	3.982579
117.693782	3.884012
117.825204	3.851156
117.825204	3.696265
117.726637	3.639941
117.595215	3.672797
117.562359	3.61882
117.473179	3.607086
117.318288	3.607086
117.240843	3.541374
117.297167	3.452194
117.383999	3.353627
117.461445	3.309038
117.473179	3.240979
117.407468	3.187002
117.449711	3.109557
117.571746	3.020377
117.649192	2.919463
117.714903	2.78804
117.815817	2.633149
117.958974	2.412547
118.045807	2.278777
117.99183	2.189597
117.970708	2.112152
117.926118	2.067562
117.914384	1.990116
117.94724	1.891549
118.113865	1.746045
118.278144	1.591154
118.477625	1.424529
118.677106	1.257904
118.864852	1.103013
118.975154	0.992711
118.975154	0.903532
118.808528	0.849554
118.587926	0.83782
118.46589	0.826086
118.310999	0.870676
118.191311	0.894144
118.102131	1.013833
118.045807	1.070157
118.003564	0.980977
118.069275	0.83782
118.045807	0.79323
117.848673	0.704051
117.714903	0.528038
117.62807	0.3708
117.58348	0.215909
117.58348	0.007041

119.130045	10.009252
118.951685	9.94354
118.820263	9.856708
118.754551	9.593862
118.543336	9.363872
118.343855	9.211328
118.146721	9.037662
117.926118	8.807672
117.759493	8.676249
117.604602	8.643394
117.494301	8.511971
117.374612	8.411057
117.240843	8.434525
117.297167	8.664515
117.428589	8.894505
117.562359	9.025928
117.825204	9.223062
117.935506	9.244184
118.102131	9.420196
118.268756	9.605596
118.51048	9.844973

119.878685	4.989371
119.84583	5.031615
119.902154	5.132528
119.967865	5.186506

120.13449	5.099673
119.979599	5.043349
119.878685	4.989371

119.791852	-0.049284
119.913888	0.150197
119.913888	0.260499
119.956131	0.471714

104.049282	1.436263
104.049282	1.525443
104.049282	1.525443
104.037548	1.525443
104.037548	1.546564
104.025814	1.546564
104.016427	1.546564
104.016427	1.558299
103.938981	1.558299
103.816946	1.501974
103.751234	1.370552
103.751234	1.335349
103.870923	1.325962
103.992958	1.358818
104.049282	1.436263

100.207513	6.444409
100.073744	6.676746

102.216404	6.190951
102.437007	6.202685
102.559042	6.059528
102.678731	5.925759
102.789032	5.838926
102.922801	5.738012
103.08708	5.618323
103.241971	5.409455
103.385128	5.186506
103.495429	4.977637
103.528285	4.745301
103.528285	4.414397
103.507163	4.193794
103.474308	3.970845
103.495429	3.684531
103.507163	3.496784
103.518898	3.231592
103.629199	2.886607
103.760622	2.799774
